mag_r,u-g,g-r,r-i,i-z,z_spec
17.662193,1.970726,1.398319,0.532858,0.308767,0.224202
19.595167,1.793270,1.695026,0.790806,0.399622,0.424383
17.676163,2.191082,1.416943,0.514942,0.315685,0.245367
19.679361,1.710665,1.701878,0.704510,0.317904,0.310859
19.314350,1.649586,1.763699,0.639891,0.395845,0.329642
18.360714,2.015377,1.557823,0.489864,0.299690,0.268319
18.923628,1.332113,1.678461,0.789211,0.446186,0.452795
18.710451,1.220903,1.828453,0.652113,0.404869,0.321861
19.085419,1.777147,1.782526,0.607504,0.462395,0.384235
19.537962,1.245884,1.886015,0.689684,0.375576,0.448169
18.895386,2.162729,1.797031,0.654711,0.342279,0.366181
20.267832,2.091209,1.560957,0.754713,0.482050,0.468454
17.984913,2.172508,1.471016,0.536146,0.311037,0.256134
17.602650,1.820267,1.230015,0.461700,0.369987,0.185055
18.475483,1.625418,1.522514,0.546953,0.426300,0.185930
19.440193,1.800569,1.982712,0.671015,0.437975,0.400130
18.445652,1.336378,1.528246,0.563635,0.415089,0.279857
17.438339,2.160563,1.218193,0.547747,0.314774,0.180705
18.914209,1.583412,1.774187,0.680422,0.382807,0.418404
18.651936,2.168770,1.771326,0.587723,0.454365,0.351927
18.127115,1.678900,1.478664,0.486473,0.401449,0.225702
18.887897,1.751821,1.760132,0.597502,0.452406,0.370144
18.051310,1.431194,1.449766,0.534636,0.303635,0.245513
18.907351,1.563877,1.589018,0.605532,0.387976,0.345546
17.064016,1.983290,1.228230,0.484711,0.366167,0.179479
18.728525,1.859577,1.593843,0.563225,0.297752,0.309119
16.208843,2.102764,1.322844,0.505473,0.369636,0.184937
17.746511,2.161142,1.414070,0.473072,0.331280,0.219568
17.649557,2.152935,1.237354,0.501268,0.347286,0.180844
17.903515,2.105631,1.618692,0.569483,0.361708,0.284407
17.412304,1.362623,1.432577,0.615067,0.346266,0.253905
19.138218,1.470165,1.692455,0.617935,0.402794,0.335375
18.235899,1.706907,1.499010,0.542910,0.395147,0.327448
19.250044,1.362730,1.522678,0.532385,0.342325,0.322505
19.267870,1.688776,1.592669,0.741709,0.299467,0.475241
20.344061,1.074865,1.766798,0.790495,0.453436,0.465063
18.369444,2.063452,1.523001,0.516979,0.293961,0.314350
18.889587,1.665834,1.667334,0.569418,0.382360,0.295878
19.922821,1.505768,1.725380,0.387655,0.315807,0.481136
19.591961,1.307274,1.794762,0.699558,0.421009,0.384045
17.515587,2.002066,1.317936,0.504038,0.337391,0.216889
19.184692,1.253029,1.789282,0.591932,0.361483,0.374398
19.195574,1.893703,1.678198,0.647598,0.342819,0.397942
18.672741,1.623598,1.695847,0.598520,0.418278,0.321753
17.592545,1.916479,1.311577,0.496040,0.328535,0.206535
18.137991,1.534962,1.434351,0.528551,0.348097,0.243151
18.806480,2.136534,1.480080,0.645063,0.460974,0.290911
18.508636,2.181147,1.605694,0.575994,0.313807,0.338805
18.746758,1.888516,1.672838,0.578852,0.437620,0.331278
18.620140,1.814043,1.639702,0.591848,0.341879,0.331595
19.153276,1.835810,1.721718,0.678825,0.456509,0.372480
19.230814,1.874706,1.826263,0.630705,0.361752,0.353987
17.249437,1.848022,1.349041,0.492558,0.355860,0.231553
19.354286,1.090544,1.727001,0.686771,0.494671,0.425999
18.168919,1.912189,1.369751,0.559019,0.316170,0.232818
18.743290,1.493383,1.744686,0.626202,0.351841,0.384057
17.445480,1.943523,1.410280,0.543766,0.410114,0.224332
18.309284,1.450319,1.466675,0.596853,0.415131,0.324769
18.193527,1.817696,1.592524,0.587032,0.372978,0.280637
18.315172,1.340494,1.815294,0.612040,0.457296,0.342808
17.915228,1.198248,1.448231,0.516787,0.264469,0.239057
19.258465,1.165718,1.709648,0.738752,0.416677,0.442574
18.764132,1.726419,1.605591,0.574194,0.359781,0.337785
19.135986,1.618887,1.766851,0.619419,0.488888,0.399770
19.442106,1.505024,1.800814,0.634684,0.465509,0.420926
19.045135,1.278687,1.669474,0.625145,0.387417,0.322249
19.786247,1.744389,1.540024,0.780184,0.489399,0.543141
17.157328,2.136074,1.275515,0.511694,0.332304,0.198159
18.082851,1.834444,1.405704,0.556910,0.338915,0.200822
18.794577,1.386694,1.864023,0.662863,0.445700,0.371527
18.163803,1.237263,1.367100,0.550245,0.345739,0.264327
17.557327,1.895437,1.603190,0.559198,0.354282,0.287613
18.672888,1.749124,1.725740,0.602165,0.450575,0.391857
18.089289,2.061771,1.538120,0.557201,0.351734,0.263715
20.142611,1.488657,1.284777,0.791330,0.307732,0.465397
18.080431,1.647427,1.352587,0.581688,0.441124,0.226116
18.838530,1.644693,1.722198,0.619209,0.282551,0.333637
17.158670,2.080456,1.283699,0.496719,0.334942,0.208284
20.158424,1.808081,1.252039,0.719587,0.287682,0.578334
18.426916,1.485975,1.749977,0.571922,0.370771,0.330556
18.934311,1.246794,1.715050,0.632191,0.315542,0.343172
18.122952,1.479666,1.413668,0.525154,0.342138,0.287570
18.855946,1.958695,1.778450,0.549566,0.298084,0.338918
19.093849,1.501448,1.744482,0.736065,0.353165,0.422260
17.930309,1.891827,1.349773,0.508200,0.346758,0.228112
17.632683,2.111881,1.439802,0.537233,0.292452,0.281905
19.265583,1.812149,1.603912,0.571486,0.394808,0.317090
17.833509,1.342829,1.324530,0.524473,0.330070,0.279169
18.947149,1.569460,1.725510,0.618532,0.373613,0.337381
17.023186,1.779625,1.229877,0.503523,0.341043,0.180051
18.537619,1.358299,1.757233,0.610889,0.359327,0.312792
18.937103,1.498428,1.759100,0.588123,0.372732,0.370706
18.385065,1.919647,1.553936,0.550768,0.372925,0.313659
19.485924,1.888443,1.782864,0.721199,0.483946,0.473903
17.233154,2.028427,1.280212,0.446695,0.292694,0.191631
18.332233,1.626574,1.553330,0.610195,0.366423,0.318092
19.407755,1.670822,1.625542,0.736727,0.421227,0.424942
18.589979,1.416119,1.750761,0.578653,0.286127,0.339179
18.434063,1.590839,1.594418,0.608160,0.382278,0.393049
18.149542,2.112671,1.439644,0.530222,0.369539,0.236287
20.176937,1.728157,1.433916,0.753557,0.305143,0.478440
17.372810,2.109188,1.331995,0.498804,0.333319,0.207537
17.585976,1.651072,1.356913,0.519030,0.332958,0.221215
18.768473,1.246759,1.573347,0.773270,0.467514,0.433001
18.242476,1.457110,1.715618,0.573259,0.348356,0.345788
18.962116,1.864603,1.723072,0.611666,0.363295,0.337035
19.148893,1.813137,1.752148,0.581099,0.370024,0.318300
18.269423,1.907213,1.594881,0.772310,0.306099,0.341987
18.605305,2.019655,1.614822,0.544571,0.410007,0.311411
18.022932,2.017366,1.690752,0.599487,0.339781,0.348837
18.697117,1.304520,1.658377,0.648151,0.329792,0.385500
17.774986,1.809601,1.350666,0.469509,0.368835,0.215484
18.130672,2.096029,1.546230,0.535706,0.388134,0.265484
17.472664,2.033594,1.259714,0.456554,0.361889,0.202612
18.385403,1.857649,1.681772,0.519785,0.430195,0.305870
17.508766,2.072926,1.427179,0.525585,0.300076,0.229032
18.050240,1.361790,1.469023,0.555273,0.392271,0.259344
17.624979,1.320511,1.403662,0.564505,0.391609,0.243025
20.412374,1.172581,1.360994,0.760849,0.370180,0.333726
18.692648,1.179659,1.588531,0.660393,0.367159,0.429525
18.494654,1.525988,1.676457,0.558241,0.285149,0.305132
19.536911,1.661139,1.684265,0.728384,0.457506,0.439571
18.640913,2.177925,1.606230,0.584291,0.310137,0.356459
19.512150,1.868727,1.691570,0.758377,0.361633,0.465601
19.381947,1.854261,1.817989,0.721636,0.410294,0.441356
18.017447,1.625204,1.554399,0.564384,0.372442,0.301875
18.744499,1.520718,1.714338,0.628117,0.397478,0.327320
18.353397,2.114729,1.487623,0.526388,0.345037,0.258068
17.916052,2.037764,1.462339,0.508926,0.306255,0.259448
18.894247,2.013218,1.381979,0.488785,0.328318,0.229100
17.357405,2.098351,1.379906,0.511305,0.357140,0.226642
17.421835,1.971621,1.212172,0.432940,0.328915,0.189158
19.426075,1.640587,1.731245,0.698338,0.403805,0.377659
17.073820,1.682898,1.285114,0.463171,0.330938,0.213036
17.131750,1.949755,1.220863,0.477766,0.313787,0.202371
18.533913,1.893925,1.802000,0.731607,0.425987,0.446058
18.519283,1.809664,1.602636,0.576321,0.316326,0.321912
18.614964,1.738356,1.554091,0.608623,0.370340,0.295818
20.403627,1.733786,1.396355,0.759350,0.389036,0.468807
18.471243,1.351126,1.647722,0.598822,0.330883,0.399474
19.253555,1.460901,1.696800,0.629633,0.416386,0.356400
18.673788,2.112274,1.725668,0.781080,0.349119,0.450107
18.319296,1.942347,1.512867,0.530472,0.281338,0.306656
19.817604,1.597319,1.574243,0.768915,0.482824,0.402479
20.263021,1.422371,1.692516,0.780975,0.232233,0.519694
18.367193,1.495808,1.646502,0.584343,0.362694,0.297057
17.731472,2.051426,1.493931,0.564983,0.346968,0.269933
18.140079,2.121279,1.432236,0.534666,0.377455,0.287859
17.748140,2.114883,1.316761,0.488974,0.335938,0.200163
19.383259,1.675102,1.819778,0.788771,0.363371,0.473120
18.231075,2.100321,1.477907,0.513746,0.351875,0.315231
19.341719,1.305288,1.737562,0.684885,0.434502,0.437462
17.997915,2.100275,1.486689,0.518415,0.367369,0.254094
20.305668,1.190441,1.547943,0.551100,0.351168,0.295211
18.492752,1.826971,1.651344,0.572191,0.356434,0.320169
20.339874,1.218708,1.374184,0.639177,0.481474,0.452375
18.146801,1.253761,1.620844,0.574461,0.373627,0.325625
17.206961,1.714148,1.299734,0.593060,0.405321,0.189568
19.423380,1.009241,1.387373,0.583019,0.395884,0.325740
17.948801,1.826256,1.582045,0.568398,0.287891,0.308640
17.856483,1.534168,1.423113,0.529249,0.315472,0.256814
18.135122,1.262453,1.442327,0.552713,0.385073,0.301345
19.470348,1.811422,1.789434,0.711031,0.478874,0.337631
19.070921,1.568022,1.709345,0.705055,0.363932,0.357339
17.644407,2.100992,1.352053,0.503054,0.370268,0.209946
18.811203,1.817934,1.695499,0.607565,0.339796,0.327647
17.059389,2.049076,1.251720,0.462635,0.360046,0.196106
17.671440,1.483866,1.380325,0.491100,0.309370,0.245880
18.193697,1.974398,1.655434,0.621372,0.373983,0.354382
19.225256,2.000622,1.714889,0.643200,0.422197,0.368830
20.380024,1.621899,1.268627,0.797001,0.353733,0.489864
20.238710,1.470488,1.401920,0.769770,0.417025,0.530001
19.165653,1.331747,1.801035,0.560295,0.349478,0.347984
17.993725,1.867306,1.430387,0.574753,0.312267,0.276710
18.401159,2.063358,1.581945,0.626654,0.446136,0.298975
17.551634,1.948830,1.265842,0.478399,0.340698,0.193815
20.350092,1.926956,1.718941,0.783815,0.334339,0.518033
18.274963,1.860693,1.577450,0.556820,0.341419,0.290341
17.524218,2.055002,1.278793,0.479540,0.381830,0.202873
18.610516,1.759817,1.545530,0.586916,0.380718,0.320191
18.964138,1.357931,1.602028,0.625002,0.379086,0.321399
18.709135,2.103624,1.638783,0.617275,0.392689,0.326765
19.991291,1.595751,1.678001,0.784615,0.479239,0.475540
18.516497,2.022671,1.645811,0.564636,0.336269,0.330866
20.247820,1.877905,1.422775,0.775175,0.235897,0.405975
18.360092,1.576405,1.624409,0.625879,0.414398,0.301868
18.778465,1.752668,1.572987,0.565454,0.395592,0.299305
18.329340,2.152325,1.435757,0.579119,0.319914,0.259256
18.664675,1.518028,1.721272,0.653934,0.459145,0.360373
19.750807,1.424492,1.334103,0.735659,0.221537,0.514900
19.437197,1.108542,1.706135,0.799526,0.411940,0.443717
19.059366,1.555389,1.731127,0.673595,0.457230,0.416528
18.785704,1.501673,1.219730,0.535530,0.383888,0.288344
17.215221,1.801605,1.312851,0.471588,0.266962,0.201886
17.450283,1.895760,1.277763,0.486794,0.367014,0.201627
18.487654,1.664890,1.804453,0.568581,0.437006,0.336901
19.073463,1.096544,1.712402,0.576443,0.387268,0.337508
19.094097,1.515928,1.674419,0.616302,0.341494,0.356402
17.886181,1.560917,1.475775,0.501797,0.375469,0.249662
18.554300,1.124685,1.748661,0.641378,0.405893,0.373662
19.193411,1.262381,1.787724,0.708477,0.376646,0.347223
19.714458,2.093985,1.698519,0.766714,0.421656,0.397522
19.868427,1.537609,1.538664,0.766695,0.456053,0.421875
18.652874,1.145721,1.746702,0.687218,0.431784,0.416911
19.532169,2.008720,1.776974,0.670271,0.466087,0.300664
19.498384,1.924635,1.858940,0.693863,0.337210,0.414310
19.284473,1.685110,1.737860,0.650415,0.485689,0.393254
17.658373,2.079620,1.327255,0.491760,0.346603,0.214175
17.634111,1.853088,1.389028,0.489248,0.280075,0.241291
18.886007,1.454077,1.593719,0.609114,0.395205,0.317534
20.111673,1.455601,1.459106,0.792797,0.344950,0.449129
18.751284,2.181992,1.404756,0.507471,0.341131,0.297307
18.763947,1.730396,1.659737,0.590916,0.397223,0.287011
20.642191,2.096884,1.264652,0.781521,0.367405,0.546356
18.083311,1.709457,1.401182,0.511076,0.319185,0.222636
19.339586,1.997856,1.717436,0.647038,0.454458,0.448598
18.434305,1.837114,1.898117,0.613489,0.406094,0.355686
19.125256,1.073473,1.704082,0.611797,0.403206,0.341944
19.639050,1.858875,1.818186,0.797674,0.471964,0.480044
17.527803,2.111462,1.322147,0.495489,0.320677,0.200363
16.814844,1.894606,1.221796,0.467175,0.330204,0.182228
19.722332,1.903353,1.373747,0.546776,0.313038,0.260800
17.824690,1.964289,1.294149,0.526403,0.374910,0.176375
19.725567,1.983471,1.757418,0.771523,0.465750,0.468195
18.889778,1.613811,1.801891,0.558876,0.344095,0.308097
19.482864,1.549564,1.777872,0.695187,0.409906,0.350303
18.169094,1.768286,1.530153,0.550095,0.342335,0.313975
19.401075,2.198713,1.764536,0.725384,0.460548,0.416655
18.562254,1.590681,1.678154,0.565664,0.330959,0.373373
17.333698,2.139339,1.250103,0.463533,0.375444,0.180045
17.529291,1.986593,1.324913,0.495178,0.333044,0.206570
18.524187,2.091427,1.592512,0.596272,0.369356,0.295810
18.487452,2.141483,1.581299,0.579660,0.326233,0.261711
18.828995,1.583807,1.774267,0.609890,0.385082,0.348614
18.646557,1.603321,1.553129,0.619499,0.441425,0.312996
17.863596,2.189608,1.206215,0.601517,0.460274,0.170980
19.559818,1.106394,1.201063,0.490282,0.319954,0.224916
19.062101,1.906635,1.745934,0.568659,0.366030,0.334534
18.980883,1.663687,1.771326,0.593504,0.355497,0.339426
18.769638,1.383285,1.990267,0.607460,0.372160,0.369084
17.979111,1.702923,1.296516,0.521879,0.414368,0.178458
18.875307,1.938923,1.682764,0.581062,0.397184,0.389443
18.657452,1.144630,1.690502,0.545767,0.320971,0.309845
17.488031,1.895685,1.346376,0.504478,0.309246,0.209868
20.230553,1.045048,1.376846,0.738987,0.293009,0.538775
17.279274,1.867407,1.536610,0.561613,0.406246,0.246130
19.228344,1.825369,1.863436,0.778341,0.431704,0.416100
20.480816,1.615873,1.465277,0.755127,0.486372,0.511432
18.651577,1.671927,1.653723,0.631241,0.385246,0.300334
18.993567,1.557617,1.762087,0.653036,0.367283,0.378188
18.966854,1.637665,1.449497,0.529921,0.379770,0.299012
16.787764,1.832270,1.358414,0.505114,0.303467,0.206116
18.008976,1.798845,1.568523,0.554106,0.326365,0.293394
18.041782,1.683618,1.455505,0.538174,0.362156,0.266121
17.665005,1.762339,1.235272,0.501802,0.310213,0.201436
19.150108,1.436851,1.940628,0.683191,0.289658,0.455452
18.340216,1.687525,1.748623,0.554457,0.359812,0.329502
16.563810,2.173279,1.200851,0.462933,0.348768,0.168788
20.476185,1.573931,1.626650,0.755030,0.490047,0.438069
17.935097,1.872524,1.391710,0.517761,0.353001,0.252115
20.090399,2.093111,1.618084,0.778111,0.475655,0.441390
18.735489,1.625639,1.623003,0.588324,0.357388,0.326310
19.796326,1.164108,1.407968,0.749018,0.345160,0.434864
19.061157,1.216662,1.567448,0.663977,0.367317,0.431196
18.836288,1.470716,1.608273,0.619087,0.306684,0.294978
18.364874,1.826586,1.635786,0.595076,0.328821,0.332607
19.909866,1.266541,1.321093,0.788290,0.380596,0.467467
19.249283,1.683372,1.974144,0.762678,0.491800,0.459425
18.991579,2.017294,1.761867,0.589212,0.436226,0.339455
18.851986,1.497330,1.642387,0.585588,0.308598,0.331792
18.608597,1.986017,1.574575,0.668592,0.383604,0.317798
17.401743,1.884167,1.242333,0.479683,0.333452,0.182693
19.501181,1.511608,1.744440,0.668533,0.444149,0.377229
19.222557,2.191660,1.938986,0.583958,0.281498,0.329553
19.760197,1.727699,1.391146,0.558651,0.451330,0.338754
20.160727,1.088034,1.618826,0.768206,0.460348,0.449610
18.582579,1.296104,1.572424,0.592024,0.362717,0.299768
19.023624,1.837360,1.658329,0.641581,0.445679,0.367742
19.194483,1.089321,1.788126,0.722784,0.311131,0.430334
18.740456,1.741037,1.746576,0.549494,0.341801,0.342178
17.527210,2.006678,1.273283,0.453886,0.303070,0.187139
19.052891,1.487528,1.209808,0.533991,0.384207,0.212199
18.641367,1.582207,1.797726,0.595938,0.446987,0.368539
17.323778,2.037922,1.257305,0.505009,0.329758,0.201006
18.833391,1.550478,1.712076,0.702585,0.382290,0.432717
18.345209,2.011047,1.707130,0.556047,0.422174,0.326289
17.586586,1.863960,1.213841,0.526354,0.359034,0.186150
18.387560,1.713743,1.591473,0.556952,0.392420,0.322887
19.365200,1.970659,1.851793,0.605934,0.414616,0.381682
19.050133,1.854391,1.770546,0.645466,0.251602,0.418391
17.981565,1.852350,1.408279,0.563807,0.378971,0.214295
18.063452,2.121250,1.412161,0.589718,0.375101,0.296453
18.503555,2.189886,1.500244,0.583338,0.279943,0.281114
17.345779,1.941706,1.335518,0.485182,0.364870,0.199599
18.559034,1.858200,1.612352,0.558125,0.350113,0.379176
19.163910,1.222639,1.667181,0.768248,0.412891,0.423996
17.813524,1.595415,1.558775,0.654255,0.425791,0.255810
19.034037,1.396698,1.663563,0.641787,0.392780,0.313614
18.676844,1.340223,1.620249,0.623825,0.469866,0.369364
19.382504,1.716311,1.785603,0.669226,0.439262,0.415153
17.369560,1.293821,1.250118,0.511595,0.319460,0.228617
17.677458,2.059679,1.451862,0.532238,0.314058,0.245561
18.890718,2.082869,1.728334,0.586889,0.403509,0.339963
20.158056,1.398327,1.880615,0.788866,0.429939,0.446301
17.758287,1.703116,1.356014,0.510645,0.405731,0.199614
18.489502,2.190010,1.706808,0.598030,0.328432,0.358015
19.218843,1.493969,1.726717,0.619463,0.421974,0.391584
19.457474,1.342266,1.790869,0.680632,0.446373,0.403482
17.595846,1.875505,1.508049,0.570345,0.322405,0.333059
18.865324,1.912662,1.578514,0.604551,0.408014,0.309507
18.634676,1.294039,1.535189,0.618797,0.358038,0.367099
18.950653,1.329853,1.600275,0.630491,0.393013,0.340874
18.674280,1.840673,1.669994,0.601248,0.359447,0.354126
19.418550,2.181360,1.660276,0.782328,0.436832,0.452467
19.324451,1.910089,1.782023,0.618546,0.354391,0.327908
18.194777,1.953636,1.704466,0.637753,0.320583,0.348544
18.187798,1.361265,1.587832,0.562252,0.388885,0.300669
19.402805,1.734152,1.729569,0.661221,0.382195,0.404958
20.111053,1.123449,1.444920,0.351759,0.232157,0.256206
18.931524,1.577206,1.783726,0.600555,0.406090,0.379974
18.865980,2.099052,1.685133,0.610260,0.353857,0.325629
18.578012,2.144178,1.582663,0.596521,0.299986,0.296149
17.983446,1.667244,1.329117,0.547432,0.341824,0.217374
18.276239,2.114407,1.440271,0.537771,0.430317,0.234733
19.868942,1.639114,1.212887,0.745651,0.309954,0.500686
19.283092,1.437386,1.776609,0.755297,0.480452,0.444998
17.867001,1.850842,1.386211,0.501892,0.286625,0.230414
19.375204,1.475082,1.813606,0.604210,0.385241,0.369745
20.372999,1.726910,1.401455,0.746147,0.327637,0.396690
18.596001,1.546976,1.733910,0.573959,0.431347,0.361138
17.461401,1.855646,1.270447,0.488607,0.370066,0.194762
20.038359,1.050432,1.598833,0.758827,0.421713,0.451427
17.995844,1.850418,1.496182,0.506426,0.365355,0.320798
17.742283,1.981337,1.414045,0.558266,0.378887,0.245616
17.620089,1.837942,1.411623,0.480696,0.378983,0.223693
17.348640,1.903498,1.223116,0.480247,0.373995,0.166746
18.314548,2.121975,1.447500,0.550776,0.324093,0.237893
17.736050,2.119446,1.291882,0.519876,0.374752,0.215830
19.407978,2.176790,1.623920,0.750698,0.431442,0.454979
18.757998,1.695393,1.826185,0.611248,0.315926,0.344190
18.081236,1.624361,1.362770,0.566345,0.325859,0.235588
17.550909,1.639034,1.736990,0.644550,0.317202,0.329490
16.985550,2.069864,1.220343,0.509123,0.371143,0.179228
18.012074,1.780901,1.909378,0.621220,0.311218,0.372465
18.368309,1.924284,1.516901,0.615355,0.312923,0.281080
17.274166,2.026247,1.205605,0.463070,0.338978,0.171051
18.025940,2.142899,1.410337,0.527800,0.342190,0.276639
18.549469,1.179300,1.599136,0.538231,0.310804,0.355816
17.940527,1.788977,1.320320,0.548578,0.370220,0.218270
19.232880,1.167730,1.404577,0.579454,0.325602,0.294528
18.396917,1.399101,1.573029,0.608053,0.383753,0.330087
18.489292,1.770529,1.545660,0.546352,0.345118,0.280497
19.296291,1.671822,1.614494,0.700842,0.385120,0.409356
18.374992,1.848463,1.594839,0.608736,0.417820,0.306022
18.109673,1.623386,1.433214,0.528168,0.331963,0.246710
17.190519,1.299898,1.480570,0.537519,0.366037,0.232339
18.610847,1.780144,1.440300,0.529776,0.311949,0.266742
18.453699,2.107176,1.589569,0.589062,0.291052,0.312987
17.089657,1.848297,1.283781,0.472494,0.330406,0.206484
18.419287,1.082991,1.729267,0.561155,0.325346,0.328096
18.436712,1.800535,1.559301,0.628920,0.309601,0.353391
17.302500,1.987198,1.356089,0.482115,0.379816,0.214453
19.425795,1.712044,1.931952,0.673254,0.376791,0.377606
18.359871,2.194109,1.516329,0.523804,0.308155,0.260051
19.177216,1.844818,1.873093,0.571165,0.283863,0.406509
19.851114,1.101911,1.710546,0.797184,0.457233,0.435849
20.458469,1.695265,1.489672,0.760527,0.409178,0.441854
20.006847,1.037912,1.522043,0.754923,0.441235,0.453238
18.963308,1.160135,1.676113,0.637510,0.351269,0.350996
18.187588,1.569756,1.539797,0.547756,0.382631,0.325964
18.430950,1.709272,1.497122,0.570562,0.305881,0.290407
19.006231,1.274902,1.798414,0.631273,0.256176,0.400446
20.324793,1.665070,1.502300,0.744574,0.492540,0.440989
17.889233,1.629250,1.368958,0.542379,0.301651,0.241804
20.141956,1.100048,1.487986,0.782057,0.475271,0.467179
18.571653,1.879772,1.860363,0.579533,0.366369,0.345640
18.087967,1.294170,1.460724,0.489903,0.398407,0.259021
19.406250,1.722290,1.726751,0.681700,0.315048,0.388424
17.851208,1.833942,1.482311,0.495640,0.391930,0.245542
20.132309,1.199501,1.456976,0.741003,0.464315,0.364618
18.249157,1.663603,1.635416,0.580173,0.376938,0.310576
17.881571,1.887684,1.390917,0.538788,0.307974,0.269192
17.398706,2.138706,1.225050,0.480078,0.358591,0.176212
17.425741,1.870937,1.350147,0.480824,0.340622,0.214007
18.580296,1.801640,1.686319,0.537464,0.429165,0.341358
18.849592,1.632826,1.760025,0.572922,0.417902,0.376076
19.076010,1.983753,1.749256,0.628527,0.349356,0.352798
17.424074,1.881901,1.251959,0.508324,0.405813,0.200190
18.908924,1.682930,1.683762,0.669582,0.386089,0.404131
17.483402,2.133022,1.410107,0.506207,0.320038,0.224946
18.034876,1.903284,1.269173,0.540312,0.351477,0.232036
17.601393,1.848541,1.453005,0.536327,0.325775,0.230560
17.994001,1.351059,1.401613,0.517467,0.300991,0.246409
19.964603,1.819834,1.278234,0.772638,0.390797,0.466929
17.930605,1.818909,1.598644,0.525841,0.397511,0.300868
19.063290,1.403364,1.733696,0.622126,0.298035,0.379924
18.445763,1.304810,1.574831,0.545755,0.359119,0.297164
18.917517,1.613947,1.790396,0.723860,0.414211,0.418204
20.254248,1.497042,1.336019,0.760164,0.321072,0.452341
18.995213,1.999281,1.613361,0.628159,0.341249,0.347398
18.686970,1.448006,1.759876,0.594702,0.373026,0.339711
19.730371,1.703972,1.341574,0.542547,0.271114,0.341647
18.131491,1.643377,1.524170,0.579401,0.383501,0.275583
18.929157,1.382597,1.790827,0.591644,0.330729,0.353922
17.596502,2.041077,1.217491,0.450441,0.341885,0.167670
17.063103,2.161829,1.328884,0.459707,0.359127,0.203398
19.848789,1.501574,1.582718,0.787901,0.338480,0.448080
18.729914,1.231831,1.807894,0.637281,0.369472,0.383746
17.272549,1.973303,1.286438,0.472115,0.347424,0.193210
20.232117,1.294704,1.717041,0.779882,0.430117,0.418359
19.305227,1.890291,1.811199,0.671413,0.441254,0.441484
16.972147,2.021162,1.275749,0.427641,0.400534,0.184384
19.470022,1.955736,1.808649,0.722178,0.410431,0.414436
18.184967,1.659836,1.448101,0.569639,0.303019,0.272935
17.825312,1.855379,1.522474,0.548939,0.356771,0.287067
19.255491,1.086306,1.827358,0.593817,0.332201,0.372952
17.382135,1.968166,1.342125,0.504036,0.342333,0.207260
18.251703,1.523008,1.330845,0.586117,0.406317,0.182648
18.495279,1.284136,1.783571,0.654997,0.392605,0.348979
18.875450,2.068180,1.715774,0.600746,0.397032,0.348718
18.654821,1.722038,1.635359,0.584097,0.352615,0.325414
18.637362,1.919041,1.657682,0.551888,0.408646,0.322691
18.590721,1.536028,1.628685,0.512259,0.309231,0.274464
18.646334,1.587997,1.688063,0.612541,0.391306,0.301861
19.422045,1.849749,1.756460,0.645195,0.404081,0.379179
17.019920,1.990213,1.372480,0.555529,0.463987,0.193557
19.099762,1.538130,1.653093,0.632589,0.306843,0.316368
17.426054,2.086588,1.384584,0.503660,0.314730,0.226457
17.787642,2.032261,1.348942,0.534365,0.314054,0.229632
17.857475,1.822067,1.474928,0.517784,0.288095,0.248511
19.146570,1.467575,1.774483,0.711269,0.485788,0.360920
17.580400,2.091331,1.309597,0.509083,0.326136,0.245329
20.157366,1.249454,1.724634,0.798500,0.284523,0.463058
18.703091,1.895458,1.730173,0.664310,0.311310,0.379356
18.404238,1.917015,1.477285,0.546444,0.344263,0.274078
17.883478,2.040304,1.270187,0.521095,0.379141,0.179728
19.927507,1.108627,1.550144,0.768597,0.493906,0.483179
19.200478,1.924681,1.805876,0.603029,0.405210,0.375316
17.080153,2.008657,1.341703,0.510973,0.364153,0.228913
18.624025,1.923119,1.494680,0.597994,0.319719,0.304287
18.519775,2.004244,1.610151,0.574354,0.353598,0.306548
18.198410,1.669405,1.403576,0.552620,0.388849,0.237987
17.736492,2.072189,1.309103,0.463505,0.291880,0.192818
20.061783,1.281658,1.620119,0.762396,0.343597,0.476245
17.121943,2.147734,1.324633,0.492153,0.295109,0.204265
18.395716,2.070583,1.723556,0.614687,0.344503,0.373022
19.796337,1.695522,1.735245,0.780609,0.443998,0.464810
18.430883,1.559071,1.489386,0.579441,0.410786,0.273374
19.290359,1.512690,1.770466,0.693764,0.490774,0.399851
18.965040,1.471651,1.706871,0.676390,0.385412,0.429338
19.260103,1.802628,1.721474,0.617950,0.305153,0.331481
17.991779,1.847322,1.749100,0.561338,0.459354,0.369978
17.579147,2.060989,1.449232,0.551704,0.341009,0.258313
18.772261,1.467705,1.722292,0.618256,0.388475,0.355436
17.422951,1.884737,1.348366,0.545176,0.392468,0.275516
19.184130,1.987976,1.690550,0.635050,0.344812,0.392021
19.521830,1.670948,1.825441,0.752489,0.411192,0.456042
18.247818,1.816959,1.470451,0.557377,0.333893,0.265829
18.988539,1.248415,1.722578,0.724583,0.335447,0.401535
18.548382,1.828430,1.689982,0.559231,0.444477,0.352400
19.412218,1.965498,1.873774,0.612101,0.427107,0.378429
19.438723,1.444168,1.766127,0.782629,0.285532,0.430801
19.226267,1.491942,1.749176,0.622906,0.310194,0.385556
17.806524,1.952574,1.467249,0.532131,0.374218,0.237269
17.722975,2.051056,1.373150,0.474510,0.391891,0.246647
