mag_r,u-g,g-r,r-i,i-z,z_spec
18.565294,1.445528,1.813698,0.613985,0.328072,0.321738
19.016909,1.565895,1.831379,0.619837,0.316490,0.377507
19.389978,1.704803,1.699081,0.666798,0.246727,0.393681
17.780338,2.140106,1.472761,0.508036,0.298151,0.273265
17.781557,1.944099,1.502640,0.572855,0.286837,0.274064
17.822187,2.173445,1.459120,0.551014,0.362663,0.294095
18.970274,1.437002,1.736889,0.570196,0.345648,0.312248
19.140636,1.742283,1.678181,0.661516,0.388969,0.430182
18.376797,1.999929,1.484377,0.545345,0.449854,0.299073
16.879030,2.027134,1.242926,0.546860,0.334609,0.199590
19.141567,1.648544,1.797545,0.609043,0.352737,0.395030
18.887627,1.806360,1.752022,0.648422,0.336046,0.380519
18.474979,1.956152,1.519257,0.553663,0.311300,0.252032
19.343914,1.503836,1.696873,0.677063,0.419327,0.380509
18.578749,1.563383,1.611982,0.599873,0.279627,0.296966
18.995272,2.022375,1.676901,0.640377,0.446732,0.379308
17.309202,2.029274,1.279365,0.499193,0.345264,0.183952
19.022812,1.985794,1.755892,0.573448,0.327909,0.307963
18.634844,1.314461,1.602720,0.566673,0.367002,0.288704
18.050434,1.078207,1.594172,0.577766,0.369211,0.372590
19.371916,1.413752,1.346741,0.736994,0.412010,0.435292
20.364265,1.203751,1.329678,0.786268,0.378778,0.490032
19.123676,1.312572,1.633209,0.667400,0.401003,0.300075
18.298553,2.159592,1.802008,0.555656,0.286915,0.323653
17.337267,1.593960,1.248892,0.475258,0.311993,0.211515
19.448572,2.140039,1.562963,0.590485,0.449957,0.426821
18.703638,1.771137,1.211882,0.438520,0.351553,0.180419
18.686535,1.383781,1.653007,0.532251,0.375641,0.327681
18.452625,1.652603,1.605711,0.568659,0.305941,0.307780
18.810030,1.542725,1.624664,0.576475,0.317064,0.326412
19.451000,1.256353,1.505644,0.745636,0.299198,0.529789
19.609932,1.129984,1.648111,0.756538,0.412539,0.458750
19.323509,1.289005,1.877632,0.668161,0.222223,0.376478
19.303787,1.915958,1.905815,0.662298,0.470537,0.371328
19.591431,1.889860,1.720528,0.794455,0.442066,0.458100
17.165516,1.846724,1.372620,0.552639,0.419628,0.193001
18.612768,1.544066,1.585865,0.588594,0.330194,0.368673
19.248419,1.743689,1.911528,0.593807,0.460356,0.377534
17.481997,1.908483,1.222767,0.536308,0.413416,0.131395
18.952740,1.156099,1.663694,0.613087,0.351738,0.217391
20.121523,1.816130,1.696096,0.775461,0.353960,0.427114
17.627571,2.161240,1.293634,0.458105,0.311682,0.230456
16.996910,1.737118,1.272642,0.480892,0.352365,0.190562
19.896711,2.174233,1.477045,0.629694,0.337296,0.352319
17.123432,1.855852,1.407087,0.513916,0.332445,0.228838
18.651968,1.663120,1.716349,0.561092,0.337074,0.335516
17.626686,1.909493,1.505747,0.534107,0.319153,0.239807
17.466843,2.093054,1.478054,0.571291,0.297544,0.252121
17.776173,1.660921,1.444303,0.532990,0.357180,0.288069
18.643568,1.526031,1.597694,0.558443,0.348715,0.302124
18.764656,1.604595,1.687933,0.600574,0.344313,0.347103
18.887823,1.268032,1.632814,0.656742,0.409733,0.429453
19.387951,1.349798,1.794285,0.697279,0.374037,0.388888
18.865849,1.242966,1.552074,0.761225,0.377417,0.617829
18.490458,1.458729,1.513445,0.578272,0.393978,0.312420
18.990780,1.958954,1.773535,0.592684,0.421646,0.369301
19.979389,1.912428,1.712513,0.777161,0.306053,0.445409
18.866175,1.697380,1.719099,0.651211,0.376686,0.357686
19.273237,1.204111,1.640850,0.789814,0.472609,0.425198
17.863264,1.451963,1.555019,0.556820,0.388998,0.297615
17.702829,1.659840,1.229715,0.620836,0.320782,0.227593
19.059793,1.725729,1.723164,0.690701,0.310192,0.392545
19.461586,2.092550,1.247005,0.741186,0.433891,0.495092
18.488804,2.173737,1.595861,0.578377,0.334322,0.317083
18.593401,1.509151,1.616455,0.600166,0.451456,0.385352
18.591621,1.919773,1.538517,0.572268,0.285788,0.308633
18.972013,1.873797,1.595436,0.625097,0.354141,0.356891
17.207726,2.061758,1.286737,0.494019,0.406704,0.193874
17.485527,1.592741,1.363613,0.515747,0.317131,0.222535
18.768860,1.962892,1.933800,0.695248,0.425928,0.407646
17.697737,1.878452,1.230247,0.540342,0.499830,0.156506
19.229523,1.577929,1.788586,0.647030,0.363770,0.364398
17.247816,2.182682,1.234396,0.451879,0.324787,0.185781
18.899050,1.504431,1.753773,0.557371,0.383101,0.332042
17.832413,1.973467,1.455761,0.478024,0.326464,0.219845
18.690002,1.806461,1.578814,0.583412,0.411575,0.286186
20.490402,1.123503,1.555943,0.777382,0.405283,0.476078
18.471567,1.343054,1.862081,0.646639,0.411520,0.341048
20.431892,1.813398,1.799435,0.799597,0.486950,0.497819
19.882633,1.238543,1.469900,0.768980,0.445034,0.529535
18.987074,2.140364,1.645752,0.674513,0.351160,0.422485
18.307711,1.711367,1.996201,0.678677,0.431362,0.402318
19.920818,1.498936,1.523270,0.742439,0.362366,0.442974
18.228851,1.993910,1.657110,0.553164,0.331425,0.299795
18.242266,1.951584,1.454807,0.584265,0.397514,0.260978
17.845093,1.598597,1.504395,0.559368,0.273443,0.236852
19.964460,2.145538,1.588690,0.790951,0.422041,0.444049
18.972694,1.064888,1.831728,0.680420,0.419777,0.423050
18.150238,1.943085,1.378277,0.540287,0.392534,0.227456
18.443260,1.908518,1.518007,0.563080,0.347860,0.286754
17.535801,1.984217,1.312611,0.474798,0.351358,0.202848
18.444828,1.372133,1.511229,0.575312,0.405859,0.321964
19.501917,1.131519,1.384695,0.766447,0.309500,0.476059
17.948029,1.907560,1.473782,0.589447,0.399441,0.303596
17.752533,2.097990,1.414820,0.515471,0.335224,0.260829
18.107487,1.837847,1.418238,0.588577,0.367729,0.256623
17.983580,1.388674,1.456261,0.515240,0.294447,0.247883
18.300776,2.049234,1.566040,0.641802,0.395163,0.300407
17.869200,1.571650,1.434403,0.526997,0.370501,0.217076
18.650856,1.466761,1.770681,0.593376,0.408041,0.384372
18.362436,1.536198,1.436018,0.600885,0.405481,0.364349
19.091061,1.551714,1.810886,0.750257,0.442879,0.435749
17.481577,1.628880,1.425491,0.526978,0.368130,0.229739
17.643904,2.062660,1.349505,0.569902,0.336651,0.259918
18.615799,2.107853,1.573883,0.582806,0.379513,0.314227
18.333071,1.590103,1.776695,0.600897,0.349375,0.372100
17.320997,2.136768,1.239128,0.544529,0.363073,0.212271
18.443535,1.589451,1.699207,0.597700,0.317671,0.330812
18.550917,1.428116,1.581554,0.593220,0.344732,0.266154
17.802176,1.868555,1.344606,0.499111,0.355705,0.276884
17.137445,2.040161,1.208544,0.452843,0.364065,0.180968
17.376446,1.931820,1.281050,0.463650,0.340891,0.193331
18.456928,1.812931,1.565769,0.562250,0.426029,0.271850
16.749233,1.911585,1.233671,0.470526,0.384516,0.190322
17.115120,2.113481,1.250690,0.485785,0.372213,0.191830
19.871002,1.533405,1.755281,0.779194,0.449558,0.455514
17.705408,1.856724,1.669792,0.604216,0.320305,0.319530
18.716801,1.744102,1.825731,0.696959,0.435303,0.371886
19.098623,1.487970,1.769365,0.593502,0.366747,0.350587
19.271366,1.803904,1.825283,0.665014,0.453732,0.351855
17.383211,1.720144,1.881796,0.621565,0.362587,0.373811
16.757034,1.629286,1.250433,0.473570,0.278757,0.261422
20.380102,1.233524,1.551916,0.758476,0.434378,0.466210
17.147820,1.720859,1.221325,0.476694,0.370241,0.176707
19.598213,1.492388,1.790874,0.785139,0.432125,0.435288
19.405544,1.930641,1.797358,0.616531,0.409895,0.395417
17.641798,1.935720,1.330364,0.540302,0.333593,0.189246
20.089056,1.101887,1.500891,0.563562,0.330944,0.327588
17.401180,1.996479,1.480085,0.520477,0.325878,0.233620
17.440052,1.751286,1.363854,0.530848,0.368025,0.216173
19.400229,1.047770,1.421139,0.429682,0.230597,0.314622
17.714521,1.829056,1.481951,0.540514,0.318039,0.238747
18.430777,1.920057,1.638372,0.576838,0.444365,0.384760
18.450005,1.463360,1.476093,0.585976,0.407671,0.296833
19.968201,1.316622,1.636969,0.757183,0.475784,0.467988
19.456070,1.873859,1.665632,0.712461,0.243105,0.425276
18.354521,1.880241,1.425491,0.588684,0.373259,0.251296
17.427212,1.846214,1.513887,0.536077,0.327044,0.262980
19.115078,1.385672,1.736048,0.640644,0.372639,0.326719
16.855757,2.041960,1.342499,0.654345,0.461801,0.187612
18.328232,1.793297,1.485163,0.547834,0.360756,0.281418
18.048517,1.995091,1.618238,0.585836,0.354435,0.314991
18.002235,1.657242,1.481495,0.532602,0.319235,0.244852
19.360556,1.100847,1.803030,0.688940,0.480268,0.358144
19.575174,1.047813,1.815605,0.691851,0.331846,0.404682
19.237455,1.443457,1.792383,0.668766,0.493946,0.427853
17.386166,2.197695,1.317226,0.481230,0.341415,0.209041
18.234650,1.572224,1.526392,0.550282,0.353918,0.289696
17.584337,2.119715,1.377823,0.514137,0.324888,0.225392
18.855871,1.188011,1.685925,0.676035,0.314310,0.388062
17.875277,1.423916,1.401382,0.521900,0.353483,0.240377
18.628826,1.669891,1.498966,0.604494,0.435556,0.195712
17.586414,2.076250,1.367151,0.507500,0.334471,0.248545
19.053761,1.015232,1.809856,0.630405,0.422766,0.412876
17.798882,2.040169,1.473072,0.472618,0.319313,0.224987
17.502281,2.123396,1.207241,0.494513,0.336658,0.180534
17.057394,2.005346,1.229151,0.494537,0.359802,0.171801
17.512394,1.944834,1.431688,0.501751,0.349855,0.243002
19.312140,1.441170,1.310961,0.532690,0.262829,0.330698
18.483566,1.990761,1.738974,0.599167,0.344051,0.331413
20.075750,1.070133,1.210638,0.557108,0.472782,0.513311
18.989922,1.486700,1.709776,0.598412,0.327572,0.319203
19.799273,2.030111,1.595564,0.784153,0.385799,0.465586
20.034250,1.876297,1.516691,0.749283,0.433641,0.457540
19.116322,1.567848,1.691769,0.677595,0.459503,0.353224
18.743687,1.813454,1.600441,0.614656,0.272863,0.341640
18.810089,1.502777,1.762724,0.576807,0.405817,0.365604
19.120562,1.738199,1.747213,0.652088,0.312252,0.366573
20.438471,2.188276,1.504976,0.786469,0.225208,0.356329
18.845758,1.822372,1.695530,0.557112,0.383848,0.326221
19.617455,1.448261,1.340910,0.493721,0.201452,0.215689
18.455370,2.183721,1.765122,0.634153,0.395136,0.339756
18.981705,1.015078,1.584349,0.683071,0.362713,0.376495
20.339094,1.219440,1.405859,0.732584,0.484392,0.473201
19.233152,2.105852,1.809252,0.684061,0.447268,0.406504
17.854383,1.811787,1.375338,0.504126,0.308876,0.208144
19.148148,1.432362,1.757652,0.593618,0.396372,0.383856
17.155273,1.740234,1.327467,0.508202,0.384964,0.230865
19.125055,1.939714,1.668213,0.619438,0.402678,0.354030
17.772696,2.106598,1.354668,0.501440,0.382999,0.210747
19.317617,1.210253,1.743094,0.622738,0.368267,0.359532
20.377586,1.519129,1.877716,0.790051,0.345726,0.424581
18.626360,1.675055,1.542584,0.565264,0.380651,0.286000
17.671480,1.675983,1.471626,0.542114,0.315796,0.282455
19.462072,1.498833,1.680990,0.731754,0.378252,0.425897
18.671368,1.721703,1.689425,0.568598,0.381363,0.346917
18.700499,1.717648,1.680603,0.581888,0.343859,0.373210
18.196888,1.905962,1.485723,0.538609,0.333101,0.259937
18.136192,1.464388,1.519678,0.521193,0.327694,0.239640
17.101479,1.871199,1.272140,0.487341,0.321402,0.184976
19.843559,1.778063,1.705969,0.781616,0.456171,0.462433
17.708908,1.943438,1.289333,0.502432,0.316536,0.213569
18.643150,1.583487,1.542385,0.607229,0.356848,0.308981
17.878469,1.896494,1.382494,0.539038,0.348312,0.221727
19.557402,1.620249,1.745747,0.704937,0.319725,0.413492
20.222744,2.136017,1.965605,0.796789,0.383730,0.481028
19.256254,2.140451,1.795410,0.586607,0.405296,0.368258
20.762037,1.879755,1.275738,0.736130,0.405956,0.416658
18.814415,2.016203,1.619589,0.580156,0.332319,0.299682
19.862625,1.188757,1.569542,0.753595,0.345148,0.463248
19.307062,1.012039,1.957369,0.687176,0.306681,0.409162
17.679226,2.036617,1.282438,0.478544,0.347822,0.192048
19.026251,1.858812,1.835840,0.670454,0.457445,0.388281
18.931808,2.185995,1.809998,0.571383,0.369970,0.364257
18.322075,2.163260,1.465521,0.546032,0.286205,0.273683
17.828556,1.713442,1.274275,0.532204,0.401564,0.196744
17.160620,1.835810,1.345503,0.498348,0.316134,0.213172
17.142973,1.855024,1.277868,0.515318,0.396177,0.182806
17.137564,1.762871,1.311712,0.503448,0.307116,0.229603
17.281425,1.792128,1.283051,0.558693,0.410053,0.171050
17.876957,1.976580,1.450012,0.513184,0.365908,0.248738
18.771620,1.332127,1.554337,0.624914,0.302334,0.311241
19.623409,1.328520,1.608250,0.773134,0.329401,0.431904
17.172419,1.855202,1.367893,0.472067,0.307301,0.210298
19.085068,1.707377,1.712797,0.619047,0.485813,0.339222
18.536795,1.731361,1.592152,0.644203,0.441481,0.363799
19.539032,1.903385,1.720447,0.689264,0.377705,0.346979
18.233286,1.535934,1.674066,0.505447,0.376823,0.209598
18.644257,1.868364,1.602655,0.566973,0.323256,0.299943
18.837337,1.645946,1.771816,0.600246,0.415154,0.374141
19.104588,1.588551,1.623833,0.581018,0.278019,0.328757
18.205816,2.005365,1.515158,0.552361,0.339863,0.299080
18.879562,1.613411,1.762028,0.626627,0.350100,0.376785
18.520409,2.132517,1.461866,0.582594,0.329292,0.219712
18.971586,2.153820,1.845177,0.736446,0.483719,0.454804
18.471437,1.884279,1.584896,0.607758,0.361658,0.313386
17.457912,1.469128,1.591732,0.593344,0.391142,0.292190
19.202971,1.267412,1.898686,0.709377,0.404566,0.431297
18.051439,2.026142,1.430803,0.525635,0.376411,0.240293
20.230972,1.753403,1.696030,0.778934,0.308403,0.450663
19.220301,1.842760,1.572702,0.705900,0.403143,0.317732
18.627836,1.377438,1.672150,0.590815,0.398100,0.314038
18.739555,2.103329,1.691399,0.571899,0.406618,0.343950
18.905430,1.524244,1.772823,0.635489,0.310215,0.389475
20.644251,1.250748,1.297119,0.736414,0.367678,0.520115
17.516714,2.024143,1.420172,0.531805,0.412643,0.211800
19.391851,1.691666,1.785866,0.639429,0.430275,0.364266
17.949898,1.870159,1.365376,0.554415,0.333860,0.230000
19.106455,1.485251,1.649889,0.643652,0.348976,0.349180
18.911400,1.131052,1.781031,0.627079,0.456280,0.367350
19.152699,1.759756,1.771824,0.587704,0.373156,0.321813
17.614622,2.017017,1.475168,0.565138,0.325953,0.272416
19.189060,1.466881,1.710222,0.638418,0.355896,0.341775
18.042095,2.059309,1.541748,0.597050,0.293962,0.288474
18.645060,1.147444,1.565268,0.578068,0.286194,0.327969
17.961597,2.050524,1.547644,0.535288,0.330763,0.314422
17.704239,1.819696,1.397917,0.516834,0.386505,0.237327
18.380659,1.685177,1.539261,0.554623,0.339451,0.273085
17.521051,2.129007,1.393063,0.548121,0.311703,0.224260
17.751089,1.974539,1.269873,0.539476,0.369188,0.190820
18.914793,2.101484,1.725975,0.603479,0.363739,0.333204
19.131943,1.159124,1.694830,0.724234,0.415752,0.426102
18.613777,1.478695,1.505100,0.624327,0.326832,0.289324
18.163122,1.672996,1.617674,0.568035,0.343832,0.274476
17.253960,1.860638,1.564949,0.543987,0.342428,0.272472
19.112158,1.311264,1.831068,0.764086,0.415691,0.445097
18.350035,1.719944,1.499899,0.518860,0.307898,0.321787
20.983311,1.000704,1.343187,0.611439,0.410446,0.181380
18.142080,1.780169,1.537674,0.526937,0.323868,0.244142
18.127741,1.545782,1.454237,0.528961,0.341339,0.248227
18.111326,2.038942,1.436001,0.534554,0.346802,0.284531
17.788738,2.017958,1.407251,0.496351,0.347939,0.242555
17.477737,1.991324,1.422579,0.521570,0.310364,0.243811
20.437410,1.085178,1.799545,0.798466,0.411436,0.446927
17.395021,1.739027,1.422297,0.501345,0.340412,0.252087
17.964443,1.918840,1.628815,0.546955,0.394079,0.290836
17.828659,2.064171,1.283493,0.488184,0.329968,0.201056
19.210335,1.315409,1.800396,0.577078,0.340887,0.352715
18.265858,1.372265,1.671417,0.603727,0.405737,0.333332
17.750696,1.968454,1.570208,0.551014,0.353899,0.266177
20.076229,1.703844,1.652723,0.535959,0.213030,0.344810
17.319582,1.913435,1.253324,0.498211,0.327122,0.198743
17.908689,1.472790,1.380056,0.497105,0.344051,0.233808
17.677263,1.769285,1.300068,0.489069,0.327095,0.191643
18.232243,1.879795,1.500713,0.533724,0.325001,0.292506
17.954412,1.603729,1.613308,0.534550,0.426821,0.308105
17.908323,2.142334,1.388409,0.492792,0.345974,0.242909
18.200338,1.242739,1.826908,0.613297,0.405655,0.380017
19.474735,1.502445,1.783789,0.682549,0.388910,0.386523
18.946293,1.450148,1.780531,0.666864,0.378571,0.412491
18.777542,1.407333,1.641365,0.610144,0.335348,0.341441
18.588322,1.707952,1.558218,0.563408,0.325182,0.284331
17.804180,1.795040,1.424883,0.545397,0.350937,0.231814
17.414827,2.046349,1.301325,0.493782,0.367931,0.208672
18.933069,1.639767,1.727869,0.586802,0.376041,0.385905
18.138166,1.835959,1.411810,0.550081,0.325348,0.265325
17.733133,1.876543,1.272881,0.502348,0.341726,0.226014
18.803173,1.680460,1.813383,0.598652,0.360464,0.348361
17.872568,2.031322,1.431639,0.495543,0.340441,0.243636
17.969345,1.719477,1.339846,0.549366,0.321440,0.245333
18.002132,1.717512,1.555904,0.545397,0.405443,0.334339
18.513659,1.180079,1.608160,0.531441,0.403934,0.316005
17.594099,2.019239,1.316174,0.502672,0.352125,0.230318
19.312328,1.514038,1.783575,0.668915,0.368994,0.413238
19.585262,2.113726,1.697241,0.724272,0.331020,0.435130
17.701349,2.193310,1.528307,0.539015,0.365255,0.262725
17.441299,2.139461,1.357965,0.503773,0.314114,0.232344
18.377132,1.740784,1.528015,0.578650,0.333479,0.306882
18.663757,1.307735,1.758402,0.613361,0.338303,0.362200
19.276323,1.764475,1.711132,0.670635,0.296251,0.382603
18.909689,1.944935,1.559956,0.671871,0.466074,0.363495
17.937260,2.088856,1.398720,0.504126,0.330507,0.248014
18.024752,1.958940,1.367174,0.548010,0.331184,0.249111
18.187275,1.955389,1.428169,0.550646,0.290812,0.226878
18.906322,1.384882,1.702591,0.642519,0.438490,0.395805
19.719252,2.036787,1.679760,0.764763,0.397058,0.448402
19.368187,1.507389,1.457346,0.543661,0.427326,0.272228
17.423765,1.805801,1.530277,0.546125,0.381573,0.276536
19.061420,2.116066,1.765127,0.599245,0.315371,0.328540
18.093803,1.401329,1.412180,0.513214,0.321959,0.296088
19.828297,1.827759,1.564474,0.782644,0.448723,0.502888
18.305592,1.860010,1.453712,0.568266,0.419865,0.278374
18.992592,1.425482,1.747976,0.604074,0.332165,0.389047
18.372879,1.304714,1.455177,0.590605,0.396677,0.347765
17.733358,1.749702,1.273966,0.512011,0.400929,0.184599
19.095791,2.075205,1.576714,0.591463,0.384678,0.293166
18.634995,2.130394,1.213562,0.427614,0.344168,0.183562
17.299509,1.485636,1.350908,0.508287,0.335552,0.203585
17.332506,2.010834,1.257868,0.473515,0.315199,0.193478
18.677977,1.311190,1.311449,0.422300,0.346088,0.203185
17.614908,2.028086,1.275740,0.475908,0.322142,0.211003
17.405344,2.032610,1.252020,0.481880,0.369207,0.186773
20.000877,2.035551,1.813225,0.797337,0.247723,0.421412
19.155148,2.058832,1.803337,0.779566,0.344423,0.450909
19.018522,1.903183,1.724463,0.592716,0.468016,0.381310
17.538317,2.080704,1.537720,0.539537,0.345928,0.297837
19.495457,1.570883,1.873590,0.694599,0.380667,0.365128
18.836857,1.779167,1.610403,0.568508,0.424927,0.306187
17.382710,1.622122,1.203724,0.467316,0.285002,0.198822
18.156258,1.223837,1.491791,0.535748,0.383623,0.292894
19.232420,2.126438,1.739100,0.600164,0.332569,0.337553
19.444262,1.117579,1.564354,0.783293,0.430187,0.478896
19.835112,1.311083,1.630360,0.762999,0.410116,0.432011
19.026768,1.769163,1.754253,0.603752,0.378481,0.376640
19.191893,1.890514,1.809191,0.649624,0.423925,0.360301
19.416632,1.313099,1.800516,0.691647,0.354776,0.434103
18.118769,1.818462,1.553831,0.499121,0.293308,0.263268
18.259405,1.852003,1.495184,0.602402,0.331068,0.276397
18.705458,1.812075,1.780493,0.622316,0.420610,0.391065
18.098522,1.424566,1.455048,0.610994,0.292011,0.318355
18.169764,2.001585,1.569582,0.520220,0.362032,0.347947
17.349466,2.008945,1.212427,0.451231,0.352320,0.173852
17.725517,1.766096,1.614532,0.600742,0.329481,0.322851
18.741707,1.822929,1.737728,0.607914,0.375278,0.342255
18.059044,1.507803,1.539354,0.536329,0.389217,0.277584
18.866600,2.009922,1.777742,0.644398,0.381886,0.383401
18.892010,1.425860,1.637579,0.633381,0.351894,0.372478
18.544569,1.759342,1.573698,0.576952,0.351686,0.325845
18.945284,2.174923,1.697163,0.606503,0.350222,0.357523
18.361374,1.125357,1.545490,0.600843,0.369633,0.289337
18.168386,1.898197,1.561384,0.564919,0.335957,0.306882
18.809124,1.430017,1.848858,0.646835,0.417215,0.369730
18.739603,1.465555,1.751883,0.630953,0.366644,0.368100
19.089287,2.158771,1.862053,0.574741,0.372368,0.358238
18.361282,1.734737,1.806219,0.601439,0.403322,0.367904
17.509087,2.018139,1.408949,0.498375,0.366791,0.219938
19.165709,1.810165,1.698217,0.676891,0.436966,0.428631
20.329369,1.641037,1.668066,0.785730,0.368620,0.486330
18.602510,1.767071,1.607614,0.581472,0.284124,0.301631
18.235723,1.720264,1.578331,0.580738,0.348206,0.270224
18.405518,1.402607,1.499702,0.573772,0.351782,0.266407
17.573635,1.842340,1.314251,0.532114,0.384569,0.191920
18.583027,1.745514,1.547941,0.567728,0.299355,0.291517
18.701628,1.246958,1.588137,0.742916,0.430696,0.411382
19.035631,1.136030,1.804720,0.743967,0.430145,0.359275
19.426134,2.187222,1.801981,0.694063,0.218500,0.336961
18.901213,2.130346,1.796766,0.612526,0.470152,0.379552
18.621794,2.014685,1.645153,0.624882,0.371645,0.332389
17.374371,1.900185,1.204294,0.487949,0.259834,0.249811
18.507133,1.706211,1.537029,0.553190,0.334370,0.305204
17.777485,2.186123,1.351885,0.541893,0.348036,0.285870
19.457001,2.062128,1.401106,0.575987,0.414490,0.344433
17.796354,2.120232,1.428139,0.522400,0.327848,0.244418
19.499443,1.309378,1.809317,0.624258,0.274399,0.333201
17.507408,1.754387,1.412306,0.491611,0.322283,0.250404
18.986353,2.003418,1.783794,0.632925,0.409321,0.385911
20.091164,1.152964,1.356033,0.741177,0.404554,0.535127
17.968313,1.908625,1.412298,0.532015,0.359388,0.239764
19.187609,1.544626,1.700710,0.615301,0.425669,0.402062
18.231565,1.720032,1.528461,0.555315,0.321159,0.262544
19.472210,1.983547,1.704321,0.719807,0.453152,0.448960
20.011683,1.232958,1.354839,0.539301,0.309620,0.376941
18.947077,1.807014,1.768688,0.588579,0.408651,0.360779
19.996943,1.874580,1.517590,0.768768,0.321133,0.491110
16.228594,1.991898,1.358465,0.499460,0.350981,0.204150
17.247789,2.111271,1.433735,0.542685,0.288195,0.217725
18.456640,1.968521,1.753258,0.648893,0.424078,0.333504
18.521973,1.773909,1.546516,0.555143,0.348572,0.276033
19.703053,1.189465,1.480265,0.780975,0.410872,0.499889
19.447496,1.036167,1.800569,0.651325,0.400068,0.356012
18.146032,1.536835,1.582632,0.563967,0.347927,0.283450
17.558746,1.842724,1.330555,0.478071,0.333920,0.209043
19.290630,1.504810,1.812077,0.620745,0.352859,0.398309
19.084061,1.961172,1.758837,0.692766,0.324060,0.412048
18.068262,1.791006,1.464697,0.574289,0.357553,0.252281
19.051563,1.226330,1.692118,0.639761,0.437702,0.368927
19.225267,1.922476,1.742752,0.602674,0.310495,0.321090
17.845526,1.889708,1.314337,0.548723,0.290722,0.230894
18.110210,1.296534,1.869419,0.606544,0.360273,0.364740
17.807062,1.875490,1.765737,0.587246,0.426193,0.351342
17.772449,2.107595,1.434524,0.517719,0.332436,0.235993
17.794477,1.864691,1.470442,0.488140,0.374069,0.245126
19.194498,1.362434,1.768009,0.592321,0.362625,0.375343
19.971714,1.095585,1.214350,0.753477,0.498564,0.575318
18.818911,1.997284,1.220537,0.495222,0.303688,0.204063
19.252956,2.017504,1.795107,0.608904,0.417667,0.354295
19.013025,1.789514,1.791761,0.582170,0.342215,0.350421
18.959997,1.181726,1.737017,0.588203,0.426399,0.374388
19.929214,1.154785,1.816376,0.788879,0.496010,0.470828
18.905611,2.051500,1.853436,0.527493,0.481613,0.348152
18.611654,2.043735,1.547539,0.593153,0.340309,0.289690
17.654896,1.787836,1.423435,0.575590,0.403572,0.241313
17.760010,2.126574,1.226732,0.494455,0.349281,0.197657
19.493223,1.050100,1.969969,0.597946,0.233747,0.373396
18.486469,1.971188,1.639902,0.540302,0.355494,0.336982
17.822931,2.005812,1.337894,0.509840,0.315790,0.221009
17.438496,2.039144,1.283772,0.474504,0.298944,0.203291
17.235931,2.156105,1.217354,0.485281,0.313946,0.164158
18.228022,1.598341,1.568695,0.561184,0.361803,0.288192
19.024212,1.342602,1.631929,0.692015,0.447083,0.428270
18.662720,1.565006,1.602453,0.639393,0.486614,0.372115
19.543282,1.672119,1.926041,0.686966,0.346498,0.414885
17.746037,1.457125,1.622196,0.582600,0.265387,0.320708
16.783773,2.039423,1.232704,0.513794,0.329664,0.188847
18.272381,2.160059,1.423489,0.588377,0.432444,0.244644
20.387674,1.924500,1.225557,0.753008,0.412781,0.513776
18.702776,1.441359,1.698513,0.564608,0.314875,0.377072
18.878960,1.458029,1.591932,0.694214,0.412903,0.367692
18.364420,1.655754,1.409410,0.591347,0.453995,0.282600
18.143538,1.073328,1.472351,0.530012,0.341017,0.268901
20.094269,1.377361,1.480177,0.790159,0.382650,0.447425
17.409122,1.724277,1.486311,0.540922,0.408216,0.279583
17.685392,2.077167,1.226946,0.480904,0.332779,0.177398
17.348906,1.947124,1.451494,0.510429,0.333111,0.261329
19.345236,1.639435,1.859694,0.694469,0.420614,0.405678
18.521601,1.781630,1.541580,0.554552,0.419725,0.262408
18.585390,1.756683,1.697704,0.575655,0.367865,0.348611
17.800608,1.196804,1.222757,0.528452,0.343534,0.236214
17.612429,1.536514,1.264999,0.559484,0.446650,0.174658
20.461233,1.965267,1.729486,0.791691,0.419756,0.485905
19.285450,1.333756,1.708927,0.632050,0.424957,0.344210
20.105482,1.148304,1.269709,0.714874,0.392372,0.472460
17.785650,2.123341,1.342554,0.530251,0.307339,0.227793
17.577587,2.043541,1.351400,0.513449,0.363094,0.214376
18.304316,1.423756,1.712565,0.574839,0.365131,0.359074
17.510582,2.074301,1.367165,0.514303,0.357559,0.208258
17.608568,2.142242,1.427746,0.543919,0.378326,0.205786
19.472395,2.029787,1.818956,0.697483,0.422117,0.409981
17.986526,1.261131,1.393778,0.500496,0.347660,0.254181
17.727213,1.410812,1.765224,0.600157,0.308569,0.336723
17.143585,1.997950,1.371893,0.515806,0.339468,0.218645
17.748550,1.863281,1.326220,0.522497,0.331747,0.217573
18.105879,1.960630,1.463245,0.552145,0.354837,0.278356
18.373131,2.019360,1.526094,0.557867,0.363646,0.305347
17.571463,1.931032,1.504476,0.541611,0.336996,0.261407
18.603456,1.822578,1.549177,0.555939,0.291704,0.287884
19.310917,1.465443,1.710159,0.658106,0.418833,0.349521
19.906862,1.266983,1.612251,0.757860,0.368500,0.495641
18.048037,1.961348,1.355375,0.568047,0.304085,0.269769
17.469341,1.822945,1.384539,0.497690,0.345255,0.221726
19.313639,1.978302,1.935005,0.578337,0.297518,0.335743
17.008385,2.035362,1.239202,0.453186,0.368652,0.173314
17.997877,1.347122,1.797930,0.579371,0.335083,0.348620
18.594219,1.480080,1.693558,0.565218,0.380114,0.342551
19.706631,1.892591,1.523232,0.795357,0.424932,0.485462
