mag_r,u-g,g-r,r-i,i-z,z_spec
18.126982,2.120915,1.471941,0.555393,0.367052,0.245333
18.672909,1.028814,1.770491,0.592003,0.325943,0.369964
18.364271,1.837208,1.621851,0.584187,0.335678,0.325599
19.326626,1.567102,1.752575,0.743336,0.472511,0.449042
17.497301,2.086044,1.274941,0.609709,0.253635,0.198566
20.422375,1.294342,1.529884,0.774591,0.498486,0.435914
18.749147,1.441647,1.888657,0.626871,0.432749,0.378059
20.300106,1.455814,1.594564,0.783573,0.385120,0.452226
17.543167,1.880035,1.314789,0.538965,0.365368,0.230224
18.182926,1.746794,1.476200,0.535751,0.356283,0.292342
17.145859,1.929295,1.298536,0.515306,0.372053,0.183725
18.529579,1.180529,1.880516,0.604956,0.357563,0.354829
19.868111,1.423832,1.786804,0.776937,0.394735,0.434371
19.131874,1.658558,1.902737,0.729567,0.419527,0.430909
20.254438,1.738192,1.402349,0.761860,0.391487,0.490338
17.395674,1.740019,1.257057,0.465433,0.360113,0.194267
17.921694,2.184221,1.457817,0.559664,0.349382,0.259386
19.651791,1.161537,1.706175,0.788218,0.375486,0.455659
20.499693,2.140593,1.250072,0.738201,0.275215,0.503666
17.728607,2.106844,1.246122,0.466656,0.337091,0.199971
17.703854,2.046980,1.218859,0.495024,0.334866,0.169753
18.590038,1.912022,1.673542,0.614614,0.403807,0.272195
19.436447,1.925741,1.632004,0.748970,0.250418,0.451836
17.874043,1.475420,1.326403,0.548861,0.365181,0.256632
19.566133,1.921989,1.801363,0.670223,0.279058,0.368104
18.239260,1.979326,1.759567,0.579943,0.459551,0.347041
20.604879,1.714346,1.419975,0.793751,0.385895,0.554797
18.581341,1.595522,1.629303,0.641317,0.374155,0.411737
18.024151,1.823742,1.812170,0.672819,0.471914,0.394301
19.930468,1.272215,1.645344,0.754042,0.410131,0.501623
19.599201,2.110804,1.774942,0.756420,0.446095,0.426045
17.249269,1.878477,1.325436,0.521605,0.387276,0.211626
18.763124,1.651033,1.774178,0.605612,0.336519,0.379373
19.363787,1.876688,1.719765,0.678612,0.447063,0.394466
17.582111,2.180115,1.276930,0.508306,0.339643,0.194307
19.846699,1.146536,1.508198,0.739971,0.329651,0.445319
17.641174,1.922409,1.287148,0.499096,0.336657,0.172209
18.759449,2.162506,1.800398,0.702770,0.328901,0.423080
18.626703,1.460047,1.761888,0.647581,0.369610,0.395871
17.811235,1.767876,1.502369,0.512486,0.317844,0.265024
17.620277,1.881426,1.352989,0.505459,0.345327,0.209288
17.563128,2.056484,1.537558,0.582354,0.326498,0.280910
17.962040,1.902006,1.347210,0.543045,0.346476,0.264081
17.804861,1.633297,1.281653,0.542482,0.338394,0.222857
20.207266,1.089319,1.528942,0.755922,0.380482,0.448615
18.762245,1.959892,1.728901,0.635803,0.428144,0.370984
20.015091,1.832701,1.443638,0.759041,0.380365,0.467150
19.822414,1.560518,1.341324,0.768120,0.419931,0.481679
17.396488,1.708965,1.291882,0.511936,0.301769,0.205739
20.323977,1.684122,1.386475,0.734505,0.429148,0.418893
19.555340,1.020506,1.902248,0.654276,0.365629,0.435696
20.386181,1.171560,1.384100,0.797689,0.385443,0.497246
17.985352,2.180059,1.356335,0.513969,0.260187,0.227098
19.026108,1.022821,1.756306,0.703978,0.448082,0.432705
19.132900,1.745304,1.667313,0.622150,0.386278,0.354054
17.427406,2.133871,1.206371,0.476551,0.341499,0.182804
19.347231,1.378168,1.634378,0.726515,0.456722,0.452820
18.394691,2.046207,1.613207,0.517935,0.276505,0.344025
19.727911,1.042919,1.637207,0.795637,0.416248,0.466823
19.346838,1.571241,1.687826,0.673338,0.408369,0.385235
17.618105,1.697977,1.408123,0.512259,0.339945,0.233224
17.410149,2.131206,1.269924,0.466150,0.308445,0.185300
18.707790,1.682455,1.635849,0.630217,0.442823,0.366160
19.389240,1.857544,1.590586,0.734962,0.476864,0.465633
18.720106,1.585762,1.706604,0.568653,0.354321,0.367082
18.369566,1.760118,1.595814,0.582180,0.361755,0.284793
17.366039,2.003691,1.267384,0.446859,0.285748,0.203921
19.678572,1.319023,1.770701,0.772327,0.457720,0.423589
18.689178,2.081472,1.635044,0.680765,0.337767,0.411602
19.802891,1.338016,1.223520,0.720602,0.470808,0.481951
20.311756,2.150862,1.570148,0.790455,0.411251,0.447238
17.925352,2.131634,1.430826,0.539747,0.339216,0.229486
18.134073,1.956678,1.517834,0.571598,0.361721,0.295393
18.774279,1.599146,1.640114,0.695837,0.389643,0.384069
18.428608,1.050230,1.538914,0.570623,0.315907,0.287762
19.548727,1.503933,1.772907,0.666748,0.269648,0.385923
19.945002,1.749773,1.421621,0.751596,0.362135,0.446266
17.191744,1.860857,1.263943,0.474579,0.364130,0.183128
18.954035,1.072197,1.776941,0.657827,0.361969,0.396762
18.244701,1.924507,1.451609,0.580452,0.407904,0.284613
18.902056,2.033306,1.802450,0.656929,0.410122,0.392182
18.524693,1.087391,1.689053,0.605200,0.381611,0.319654
18.576525,2.168743,1.644403,0.583363,0.365604,0.384213
20.567724,1.810238,1.429890,0.737452,0.373484,0.378300
18.460922,1.829916,1.826517,0.605936,0.393398,0.402422
18.098082,1.883608,1.340986,0.575068,0.425997,0.198349
19.403025,1.145866,1.336491,0.566059,0.339415,0.266398
20.407261,2.146034,1.507818,0.784422,0.422277,0.420799
18.327509,2.166666,1.264191,0.499710,0.255899,0.190759
19.248348,2.117540,1.798405,0.597990,0.392723,0.386007
18.654560,1.171253,1.602684,0.613033,0.370077,0.317197
19.615799,1.309300,1.798643,0.795635,0.318399,0.423611
18.839506,1.964502,1.795984,0.617315,0.420223,0.375720
17.934496,1.822847,1.734989,0.633066,0.372927,0.325392
18.143785,1.268589,1.466023,0.513474,0.390678,0.328490
19.131388,2.071180,1.951082,0.780621,0.451492,0.453332
20.237251,1.140942,1.628664,0.753971,0.451748,0.472629
19.239311,1.515156,1.815227,0.621731,0.391031,0.414588
17.365101,1.789431,1.360111,0.504227,0.343256,0.215356
17.556761,1.775141,1.221277,0.487169,0.266569,0.193401
19.083128,1.806959,1.712959,0.709764,0.386021,0.435586
19.135246,1.643675,1.581959,0.639778,0.279425,0.332970
19.564089,1.317629,1.341435,0.493031,0.312288,0.217589
16.425734,2.043470,1.202162,0.481197,0.346034,0.195532
18.385221,2.151199,1.511526,0.593060,0.364031,0.270052
17.574486,1.814980,1.346737,0.512083,0.322260,0.233210
20.286514,1.844961,1.353479,0.790215,0.384069,0.476071
16.694111,2.043114,1.332235,0.474472,0.336158,0.203016
19.800587,1.083410,1.512970,0.743326,0.453203,0.467066
17.398357,1.655207,1.208998,0.576801,0.301754,0.206411
18.344069,1.875235,1.507599,0.558723,0.308094,0.336906
17.327272,2.123323,1.459522,0.542988,0.351601,0.267841
19.239534,1.143866,1.895407,0.680384,0.451971,0.362613
18.072859,2.040278,1.461453,0.566126,0.399471,0.259398
18.126003,2.151516,1.525440,0.540794,0.351782,0.300783
18.535864,1.527412,1.673773,0.583485,0.355915,0.308913
19.113962,1.239965,1.738548,0.682678,0.497404,0.421764
18.610331,1.483152,1.601387,0.578323,0.292616,0.369369
18.411173,2.050289,1.481632,0.558691,0.373806,0.258228
18.144974,1.708515,1.661058,0.620424,0.284809,0.335007
18.330431,2.190979,1.765560,0.653002,0.390696,0.349551
18.835524,1.962769,1.701199,0.580717,0.317192,0.319027
18.695425,1.547937,1.667725,0.631802,0.408976,0.317877
18.974308,1.574188,1.730665,0.546736,0.409626,0.342771
20.410791,1.265257,1.792883,0.781088,0.493101,0.462579
19.352734,1.997936,1.791990,0.597498,0.377991,0.338908
17.952108,1.840345,1.392567,0.512983,0.337431,0.227024
19.363548,1.807800,1.905214,0.645060,0.427797,0.379624
17.595150,1.950199,1.233093,0.459887,0.360796,0.205607
18.236092,1.805675,1.319220,0.540781,0.317446,0.250117
20.041178,1.295092,1.276541,0.744024,0.379589,0.497374
18.764450,2.103888,1.743145,0.586075,0.389166,0.353906
16.602345,2.078060,1.202993,0.455561,0.329374,0.164129
17.725904,2.104906,1.418901,0.559189,0.366766,0.258618
19.157524,1.357168,1.269259,0.440294,0.373047,0.200887
18.602009,1.864778,1.647661,0.540403,0.309319,0.329043
18.778725,2.011707,1.634464,0.601215,0.353516,0.392914
18.610771,1.054209,1.551098,0.620186,0.345449,0.375546
19.942904,1.787609,1.559906,0.787231,0.417307,0.454467
19.392801,1.506439,1.802515,0.618200,0.431431,0.381837
18.124922,1.964054,1.441998,0.514379,0.293690,0.272575
20.135612,1.089891,1.431381,0.772282,0.346148,0.455177
18.696917,2.188026,1.650822,0.546688,0.338444,0.313688
18.572868,1.874777,1.523127,0.608639,0.380350,0.312322
18.105642,2.019474,1.709902,0.606670,0.377577,0.344492
16.590729,2.151625,1.350353,0.494593,0.335722,0.202691
16.218054,1.968983,1.288813,0.513238,0.372982,0.180328
19.022320,1.967489,1.739460,0.692776,0.326632,0.432621
17.248974,2.004297,1.211338,0.494558,0.381954,0.169790
19.427336,1.067354,1.759394,0.707333,0.333349,0.414815
19.207144,2.023222,1.897953,0.716932,0.412754,0.403461
16.803291,1.922680,1.244482,0.465303,0.306276,0.178255
20.395884,1.775633,1.477751,0.745605,0.372799,0.500848
18.801651,1.454273,1.681766,0.634926,0.378300,0.389254
18.333561,1.676672,1.525682,0.573336,0.362036,0.292441
17.135666,2.186272,1.466385,0.512096,0.408787,0.236583
18.263281,1.642710,1.445972,0.295485,0.429817,0.165205
17.288473,1.895891,1.239224,0.480875,0.314352,0.184373
18.638142,1.927126,1.568918,0.581125,0.352839,0.316787
19.004459,1.735582,1.761526,0.570848,0.417253,0.335570
18.303799,1.787937,1.519123,0.530611,0.343861,0.307508
17.619240,1.925552,1.251097,0.445551,0.303913,0.198880
19.381115,2.021660,1.935572,0.670284,0.473635,0.415608
18.253632,2.120716,1.487242,0.527395,0.359861,0.220481
19.505665,1.551136,1.544842,0.757933,0.402702,0.399027
17.256376,2.057949,1.346598,0.497902,0.382166,0.208048
18.920830,1.221437,1.814213,0.673477,0.426184,0.381075
18.942356,1.967318,1.696911,0.594324,0.341478,0.337917
18.980980,1.079641,1.804554,0.568975,0.334110,0.321962
18.447002,1.603731,1.548409,0.573793,0.307606,0.313793
18.042826,1.951170,1.508293,0.498827,0.372694,0.264532
17.587440,2.045204,1.230547,0.491522,0.373734,0.179953
16.830233,1.968063,1.286039,0.489958,0.331955,0.185825
19.029528,1.779543,1.654924,0.606955,0.327532,0.311474
18.227098,2.131464,1.577333,0.574165,0.384357,0.305784
20.113977,1.052532,1.268782,0.744488,0.484692,0.558017
17.765284,1.764536,1.345144,0.477539,0.364656,0.196697
18.672096,2.154118,1.585482,0.618952,0.372999,0.353187
18.088255,1.965399,1.422865,0.580320,0.394547,0.260587
18.886356,2.006928,1.699919,0.657749,0.385351,0.392721
19.099617,1.311468,1.687042,0.632271,0.440527,0.402718
17.827946,2.004187,1.383240,0.568956,0.352407,0.295027
19.626564,1.115992,1.884972,0.788633,0.414589,0.468352
19.571716,1.953350,1.817242,0.715792,0.320955,0.461268
19.095364,1.026518,1.663435,0.636713,0.337702,0.329548
18.712820,2.189577,1.592012,0.579075,0.346985,0.331815
19.713730,1.528553,1.804028,0.795784,0.272573,0.455451
20.161762,1.000706,1.299417,0.759262,0.329435,0.442006
19.259285,1.891464,1.736618,0.691744,0.438711,0.388422
17.121597,1.868462,1.235132,0.473780,0.340775,0.190272
17.895872,2.000856,1.363783,0.490547,0.338247,0.236626
17.731407,1.904139,1.444262,0.517567,0.397190,0.233830
19.208532,2.174992,1.706573,0.676800,0.314425,0.411329
17.851173,1.564495,1.555250,0.552868,0.372393,0.301033
18.566214,1.818634,1.650059,0.520634,0.400503,0.299704
19.066696,1.294790,1.683552,0.614241,0.345911,0.363099
20.167189,1.461773,1.464613,0.785316,0.435276,0.436611
18.736208,1.232666,1.701851,0.585567,0.444994,0.333462
19.386564,1.802773,1.807461,0.683481,0.427874,0.420350
19.950672,1.630197,1.207018,0.709328,0.305285,0.553460
17.682085,2.143124,1.329037,0.515017,0.360462,0.245128
17.779446,2.072021,1.390326,0.490326,0.337461,0.213261
18.453491,2.031456,1.732115,0.671507,0.437088,0.425588
17.697222,2.114481,1.301720,0.473515,0.339722,0.232537
18.939398,1.517456,1.641848,0.643858,0.435398,0.389674
18.087107,1.788553,1.440403,0.528362,0.317265,0.262385
17.459663,1.519476,1.243162,0.555523,0.387577,0.244224
18.756264,1.088823,1.787519,0.668383,0.493866,0.375023
20.066099,1.003506,1.639921,0.788357,0.459055,0.509103
19.571754,1.098659,1.902969,0.582008,0.398048,0.330290
19.590857,1.281198,1.999227,0.605000,0.287752,0.364182
17.604753,2.017908,1.227028,0.434025,0.376232,0.190570
19.908140,1.173643,1.440352,0.746302,0.323988,0.421239
19.607525,1.191803,1.473999,0.764065,0.414009,0.410612
17.782141,2.132334,1.480700,0.564262,0.439030,0.235756
16.666304,1.998943,1.239641,0.461227,0.330926,0.188550
17.479239,1.927549,1.432966,0.512617,0.401524,0.233344
17.280869,1.829411,1.304865,0.458902,0.381067,0.192145
19.037186,2.112692,1.752399,0.604433,0.331848,0.333026
17.399958,1.859585,1.250202,0.474394,0.341202,0.203961
20.140688,1.134371,1.519451,0.797420,0.396067,0.532569
17.210299,1.730493,1.229836,0.502295,0.349426,0.193531
18.737398,1.137791,1.598906,0.571697,0.443829,0.371884
16.881388,1.985865,1.330456,0.475790,0.309799,0.224172
20.151381,1.787727,1.473791,0.792009,0.461041,0.527966
17.703636,1.914848,1.243507,0.502811,0.343166,0.188322
19.339146,1.048983,1.703930,0.720476,0.217453,0.417774
17.526556,2.136885,1.200596,0.474419,0.323082,0.170086
19.169168,1.186588,1.822235,0.632572,0.388624,0.346460
19.667912,1.289185,1.217823,0.716619,0.319586,0.209655
18.596062,2.051045,1.605617,0.580679,0.320457,0.333050
17.694885,1.949091,1.333931,0.507755,0.312988,0.213004
20.137917,1.734096,1.360586,0.756409,0.478296,0.338757
17.521198,2.139753,1.245542,0.522167,0.243759,0.223980
19.069317,1.841925,1.792109,0.631824,0.387274,0.378397
17.655140,2.171249,1.288755,0.472084,0.363995,0.191934
19.622345,1.625418,1.274260,0.761139,0.311466,0.474019
17.470755,2.194860,1.340157,0.548937,0.341730,0.207162
19.438564,2.077921,1.811630,0.632675,0.300287,0.410404
18.338316,1.798624,1.677532,0.595524,0.414059,0.354356
17.823103,2.111921,1.368568,0.551872,0.316288,0.225825
19.058065,1.346981,1.703840,0.637732,0.336628,0.402887
18.919149,1.044128,1.729916,0.618576,0.368822,0.356133
18.240135,1.953810,1.821304,0.604033,0.403299,0.342174
18.951645,1.337595,1.693121,0.677675,0.427196,0.434169
17.212257,2.063282,1.331631,0.533640,0.353512,0.203273
16.925100,1.925037,1.291647,0.517698,0.400993,0.181936
18.518005,2.083198,1.568991,0.550648,0.362581,0.276372
18.800423,1.008965,1.642103,0.593641,0.364576,0.349813
16.761866,2.191467,1.416805,0.561762,0.404340,0.204364
20.070887,1.027269,1.718891,0.792896,0.439236,0.464271
17.618982,2.045605,1.388086,0.522667,0.400082,0.193301
20.600344,1.697102,1.452095,0.750214,0.377905,0.442979
18.498972,2.159601,1.693110,0.616423,0.341549,0.326090
18.035604,1.988234,1.434938,0.514847,0.334831,0.260227
18.976858,1.420584,1.691175,0.570667,0.356642,0.363625
17.179283,1.963388,1.736931,0.566351,0.395863,0.320711
17.271406,2.072144,1.320110,0.479498,0.370668,0.195781
19.213533,1.658636,1.691464,0.665234,0.469236,0.413434
17.325037,2.039240,1.201111,0.482180,0.355207,0.169557
17.945543,1.874260,1.404150,0.521412,0.348373,0.253292
20.180973,1.864883,1.346605,0.770697,0.371651,0.470238
19.104694,1.642489,1.730171,0.596830,0.274611,0.351228
17.420527,1.651020,1.213215,0.542370,0.430460,0.177045
19.055035,1.533075,1.228527,0.501814,0.377583,0.239243
18.337364,1.860882,1.659882,0.622963,0.372471,0.393862
20.305017,1.131357,1.231255,0.722807,0.458530,0.501619
17.987503,1.896086,1.691990,0.595448,0.348663,0.338079
18.431854,2.160265,1.603436,0.624847,0.420109,0.324565
17.041836,2.147690,1.318205,0.528770,0.300463,0.202498
19.847219,1.762470,1.306088,0.751780,0.301109,0.422306
17.671444,2.166786,1.357225,0.514832,0.310240,0.228767
19.040796,1.946077,1.699068,0.597511,0.347956,0.345820
20.212112,1.404987,1.428967,0.794262,0.366919,0.529853
20.078796,1.358942,1.224775,0.711292,0.460951,0.580832
17.695866,1.789385,1.367031,0.504610,0.336514,0.220640
20.027306,1.704498,1.544970,0.751881,0.402536,0.449233
17.353277,1.903315,1.354189,0.492935,0.310595,0.205784
16.576725,1.971670,1.306747,0.457170,0.330230,0.190394
19.503149,1.020142,1.803228,0.672152,0.389999,0.382019
19.368162,2.042599,1.778103,0.737585,0.474133,0.442563
17.159851,1.813271,1.212852,0.487617,0.312948,0.195299
18.510372,1.065931,1.732984,0.570696,0.413322,0.336876
18.921488,1.558128,1.705486,0.585230,0.360373,0.335758
18.757179,1.551714,1.468878,0.600655,0.420383,0.404269
19.497705,1.794247,1.853029,0.629435,0.379374,0.379196
19.025251,1.892935,1.578871,0.642475,0.420696,0.380011
19.612320,1.993860,1.323935,0.735170,0.379799,0.251190
19.633564,1.287811,1.211456,0.733541,0.392370,0.548730
20.041895,1.045309,1.762291,0.795719,0.409796,0.469747
19.134628,1.785232,1.530903,0.725899,0.450930,0.406931
17.374212,2.063122,1.243723,0.541756,0.406330,0.153476
19.140572,2.010366,1.388042,0.540585,0.292950,0.267532
19.141073,1.490471,1.678020,0.660040,0.257088,0.339853
18.969044,1.638414,1.707756,0.590389,0.422304,0.380350
18.874149,1.937048,1.775911,0.664619,0.331776,0.380260
18.811707,1.759823,1.520454,0.637552,0.339109,0.292995
19.300982,1.692560,1.643713,0.784237,0.479311,0.462498
17.608746,1.852264,1.281599,0.494370,0.348461,0.202377
19.062925,1.800930,1.894001,0.664597,0.311634,0.316054
19.075054,1.893242,1.785864,0.555607,0.369289,0.346401
19.193693,1.940456,1.746874,0.609524,0.261841,0.298016
19.282614,1.861374,1.716072,0.697540,0.488447,0.392241
18.775331,1.410383,1.738646,0.745659,0.483381,0.427882
17.056261,1.990353,1.273140,0.475788,0.359835,0.196910
19.373487,1.755690,1.692198,0.683905,0.343403,0.340774
17.176905,2.052832,1.245842,0.501469,0.373375,0.165420
18.255672,1.168072,1.370827,0.474041,0.326590,0.213257
20.144850,1.036467,1.498144,0.788015,0.364666,0.443237
18.590721,1.287294,1.628454,0.661991,0.437946,0.311959
17.340696,1.975397,1.263514,0.458975,0.330717,0.193750
18.122551,1.722454,1.454740,0.548063,0.375517,0.249188
19.926741,2.007498,1.720692,0.797682,0.423925,0.446328
18.536804,1.989824,1.850294,0.563028,0.423986,0.353544
18.218235,1.759888,1.642187,0.566957,0.375772,0.318187
18.740879,2.020399,1.701927,0.585258,0.415833,0.377304
18.898222,1.931160,1.733158,0.641125,0.392862,0.354406
20.399860,1.058481,1.366390,0.744339,0.362061,0.489680
18.296003,1.804079,1.654429,0.607237,0.280346,0.303348
20.005186,1.456093,1.340727,0.751215,0.318211,0.423825
18.726025,1.844389,1.695663,0.645998,0.338896,0.386310
18.807728,1.444109,1.701883,0.627893,0.350834,0.333872
19.373943,1.671608,1.834425,0.714010,0.460188,0.448411
16.436209,1.847725,1.297541,0.496990,0.310879,0.200115
18.642157,1.129831,1.821230,0.604443,0.467287,0.359498
19.254278,1.405987,1.773737,0.744394,0.368202,0.400387
17.859371,2.077145,1.702156,0.565451,0.336937,0.321625
19.415211,1.712708,1.806480,0.743149,0.414185,0.413190
17.589548,1.811024,1.299816,0.480640,0.325727,0.228352
19.078295,1.994728,1.796579,0.725569,0.402147,0.409121
17.829588,2.065931,1.469723,0.526089,0.328066,0.265101
21.723186,2.022553,1.861502,0.685671,0.213501,0.408540
19.878294,1.645655,1.617079,0.772720,0.383995,0.453659
19.923191,1.077002,1.496502,0.754738,0.463459,0.484708
17.444111,1.865578,1.206135,0.486380,0.269629,0.191548
18.662994,2.033588,1.562420,0.562222,0.385214,0.296519
17.384426,2.049591,1.469107,0.546013,0.326809,0.239857
19.077150,2.076631,1.763580,0.632095,0.364326,0.341448
20.707764,1.328478,1.832644,0.766653,0.342400,0.581379
19.302382,1.091177,1.684252,0.711670,0.480616,0.412022
20.198486,1.561560,1.243296,0.735682,0.290724,0.572180
18.837563,1.067005,1.638430,0.715586,0.446367,0.306124
17.236219,2.062254,1.302921,0.487841,0.386099,0.192591
17.752964,1.954056,1.432079,0.508240,0.331650,0.240406
18.167068,2.189300,1.444862,0.579529,0.369892,0.275937
18.238262,2.073263,1.398216,0.562033,0.308914,0.268375
18.188284,2.039557,1.427679,0.527557,0.377895,0.219975
19.083069,1.657425,1.749876,0.691370,0.441151,0.429483
20.067944,1.505213,1.789268,0.799911,0.474134,0.479614
17.341125,1.941051,1.327929,0.498753,0.324347,0.220734
18.899445,2.019905,1.699459,0.597647,0.408798,0.343309
17.540359,1.874291,1.211945,0.482897,0.340961,0.162369
19.195353,1.361202,1.462814,0.770515,0.476860,0.476691
18.438295,2.165323,1.532436,0.564989,0.311716,0.283388
17.948608,2.005268,1.409542,0.516745,0.338829,0.249427
17.789118,1.999424,1.233826,0.455463,0.307962,0.187781
17.145264,2.016966,1.416384,0.542778,0.333195,0.224167
19.973738,1.164276,1.347508,0.725525,0.340347,0.462008
17.521673,1.863487,1.236895,0.487104,0.299412,0.199320
18.927811,1.755623,1.748888,0.531057,0.353592,0.445022
18.560766,2.009066,1.702740,0.592915,0.377056,0.357474
17.409164,2.051844,1.290985,0.502941,0.325754,0.183565
18.283390,1.986202,1.526310,0.514889,0.339706,0.273947
17.648397,2.128029,1.428001,0.509951,0.283155,0.253744
17.821928,2.043963,1.371668,0.519890,0.356752,0.230965
18.890106,1.117887,1.672245,0.658306,0.326551,0.323782
18.734707,1.308689,1.740564,0.636631,0.345171,0.323260
19.221724,2.020010,1.766211,0.706467,0.411346,0.397405
18.105524,2.106073,1.406656,0.552364,0.328978,0.232937
17.653160,1.839354,1.536741,0.566601,0.372679,0.265551
18.394350,1.325376,1.678837,0.537060,0.360600,0.361794
18.977148,2.199917,1.778519,0.581175,0.455032,0.375582
17.467943,1.793556,1.395084,0.510622,0.322876,0.239055
16.776419,1.797627,1.286947,0.497919,0.304426,0.193800
20.543226,1.718683,1.428276,0.759153,0.437063,0.474736
19.294735,1.278544,1.863209,0.594677,0.423649,0.383230
18.252916,1.866283,1.436195,0.557356,0.254869,0.253818
17.679447,1.473608,1.213509,0.504541,0.493828,0.197245
18.783958,1.118050,1.849880,0.622393,0.320505,0.328886
19.557760,1.133186,1.853203,0.766510,0.404858,0.476487
17.761223,2.021023,1.463970,0.554039,0.441776,0.259775
18.731606,1.919990,1.737308,0.553892,0.331009,0.306830
19.065863,1.934042,1.699484,0.660387,0.425198,0.412354
17.888138,1.612022,1.328003,0.601807,0.344038,0.241228
19.127588,1.601778,1.758947,0.666655,0.346354,0.412387
18.183126,1.508972,1.820009,0.605932,0.333902,0.361043
19.577600,1.625593,1.759226,0.791531,0.446341,0.441428
18.304806,1.837006,1.691833,0.653233,0.395254,0.347194
20.148602,1.019201,1.495514,0.768450,0.491737,0.430836
17.787821,1.843862,1.306251,0.567934,0.391708,0.201386
17.473543,1.980167,1.286377,0.461039,0.361147,0.201776
19.378357,1.217001,1.725842,0.772228,0.352074,0.475142
19.481091,1.960527,1.830887,0.678862,0.369143,0.373795
18.980997,1.597706,1.757616,0.738335,0.491001,0.422040
19.288651,1.138637,1.733971,0.795269,0.266989,0.453846
17.471666,1.766701,1.412811,0.510611,0.382513,0.303186
18.964760,1.683418,1.812208,0.521862,0.480495,0.350730
18.014688,2.098717,1.596535,0.572737,0.316126,0.290045
17.272770,1.828855,1.292917,0.479536,0.317507,0.196110
18.126358,1.634840,1.612616,0.606272,0.372538,0.309928
18.047289,2.168957,1.479921,0.518885,0.347832,0.257342
17.697807,2.152161,1.266916,0.459164,0.395056,0.204766
16.652973,2.145374,1.218037,0.465397,0.351522,0.164727
17.921087,2.114151,1.372337,0.531704,0.337599,0.224139
18.857733,1.769472,1.804459,0.781839,0.490534,0.451321
18.259005,1.457132,1.734257,0.653099,0.418451,0.339450
19.335127,1.641878,1.670631,0.669674,0.495527,0.449341
19.924433,1.116997,1.323710,0.793013,0.402660,0.523679
19.439274,1.753786,1.776320,0.699987,0.401196,0.424910
17.578310,1.963835,1.564293,0.524517,0.383032,0.248771
19.140324,1.850597,1.661364,0.663633,0.436428,0.423271
19.365646,1.054913,1.893208,0.656590,0.460260,0.445090
16.980433,1.989021,1.218260,0.475170,0.337702,0.180320
18.837507,1.388245,1.686735,0.618788,0.408890,0.410444
20.160252,1.306293,1.255745,0.722471,0.354948,0.460301
20.389103,1.229864,1.339323,0.799685,0.470934,0.541462
17.612316,1.864840,1.203552,0.449863,0.368010,0.180966
17.812765,1.646395,1.333391,0.480505,0.313391,0.223313
17.305079,1.889257,1.282375,0.497252,0.373577,0.222691
19.018957,1.406660,1.870085,0.641697,0.385876,0.378574
17.376923,1.838074,1.296026,0.494722,0.340374,0.200680
17.920176,1.833719,1.386482,0.528814,0.276464,0.263483
18.202398,2.139702,1.457890,0.519856,0.346724,0.283823
19.156088,1.022892,1.837501,0.679934,0.466999,0.421709
20.128557,1.064011,1.437347,0.787750,0.296682,0.497062
17.995157,1.946264,1.518192,0.553904,0.418289,0.265388
19.048632,1.985924,1.716532,0.626793,0.427404,0.338640
20.514723,1.831635,1.733620,0.779915,0.367777,0.445358
18.870956,2.020525,1.657364,0.669254,0.406647,0.401941
18.101055,1.408245,1.299316,0.558271,0.374792,0.289106
18.947756,1.545250,1.715057,0.648577,0.446798,0.333305
19.053417,1.782476,1.845592,0.674116,0.380613,0.362458
19.031500,1.844124,1.801069,0.663826,0.393896,0.416117
18.700811,2.078774,1.818718,0.571917,0.356159,0.343652
19.060377,2.146921,1.656187,0.624493,0.267851,0.353844
19.036634,2.101404,1.832714,0.703318,0.382700,0.393083
19.189095,2.165451,1.681265,0.716579,0.470913,0.437057
17.307934,2.195683,1.216148,0.501823,0.376690,0.184275
17.555819,1.841747,1.512598,0.546156,0.335175,0.275485
20.040766,2.061132,1.647480,0.779182,0.407753,0.433691
20.402704,1.112169,1.744774,0.788622,0.497267,0.431117
18.702604,1.944900,1.682457,0.523054,0.264324,0.322988
18.232306,2.147600,1.593489,0.546143,0.325186,0.286043
17.477085,2.110445,1.373150,0.488218,0.304665,0.247906
20.059149,1.674410,1.223999,0.717037,0.484354,0.611043
17.900835,2.001839,1.439554,0.550814,0.377169,0.229255
17.150356,2.084759,1.277096,0.460300,0.372013,0.197734
19.922771,1.460188,1.583910,0.768917,0.459373,0.438700
16.973255,2.041857,1.393717,0.491337,0.331690,0.243637
16.570246,2.185446,1.321924,0.469273,0.300488,0.198994
19.592381,2.056723,1.308283,0.786310,0.383615,0.470427
19.129826,1.339581,1.475142,0.556292,0.444637,0.312176
19.561747,2.099787,1.746044,0.712509,0.472719,0.410974
18.955173,1.741812,1.602968,0.646255,0.311031,0.395431
17.946768,2.036188,1.427185,0.546463,0.336962,0.267762
20.186237,1.243465,1.523050,0.791918,0.381990,0.455460
18.089893,2.197388,1.496359,0.544165,0.315828,0.281619
19.494747,1.648752,1.838425,0.626558,0.445227,0.399530
17.733086,2.123947,1.380106,0.486181,0.337536,0.217262
20.243723,1.481535,1.434114,0.739943,0.334965,0.496743
16.923357,1.703148,1.287178,0.488308,0.299374,0.206640
19.980190,1.341080,1.557487,0.775900,0.248468,0.410125
18.142208,1.471754,1.611748,0.554440,0.358456,0.320097
18.757727,1.977308,1.697977,0.599976,0.343014,0.299276
19.090414,1.222603,1.812138,0.603132,0.454969,0.394277
